日期,成交笔数,开盘持仓,收盘持仓,成交额,手续费,滑点,交易盈亏,持仓盈亏,总盈亏,净盈亏,收益走势
2022/4/18,2,0.001196902,-0.005404651,1997,0.8,0,74.41,-19.07,55.34,54.54,3879.4
2022/4/19,2,-0.005404651,0.00129316,2004.6,0.8,0,78.1,-106.57,-28.47,-29.27,3850.13
2022/4/20,0,0.00129316,0.00129316,0,0,0,0,-5.53,-5.53,-5.53,3844.6
2022/4/21,0,0.00129316,0.00129316,0,0,0,0,4.84,4.84,4.84,3849.44
2022/4/22,2,0.00129316,-0.005332625,1997.72,0.8,0,44.05,-20.12,23.93,23.13,3872.57
2022/4/23,0,-0.005332625,-0.005332625,0,0,0,0,-8.57,-8.57,-8.57,3864
2022/4/24,0,-0.005332625,-0.005332625,0,0,0,0,11.86,11.86,11.86,3875.86
2022/4/25,0,-0.005332625,-0.005332625,0,0,0,0,40.22,40.22,40.22,3916.08
2022/4/26,2,-0.005332625,0.00148489,2002.56,0.8,0,-53.94,4.67,-49.27,-50.07,3866.01
2022/4/27,0,0.00148489,0.00148489,0,0,0,0,0.86,0.86,0.86,3866.87
2022/4/28,0,0.00148489,0.00148489,0,0,0,0,3.59,3.59,3.59,3870.46
2022/4/29,0,0.00148489,0.00148489,0,0,0,0,-4.97,-4.97,-4.97,3865.49
2022/4/30,0,0.00148489,0.00148489,0,0,0,0,-6.02,-6.02,-6.02,3859.47
2022/5/1,2,0.00148489,-0.005715856,1988.3,0.8,0,-30.8,-1.52,-32.32,-33.12,3826.35
2022/5/2,2,-0.005715856,0.001316221,2002.48,0.8,0,-14.51,-13.13,-27.64,-28.44,3797.91
2022/5/3,0,0.001316221,0.001316221,0,0,0,0,-0.74,-0.74,-0.74,3797.17
2022/5/4,4,0.001316221,0.001059899,4000.66,1.6,0,-76.39,2.88,-73.52,-75.12,3722.05
2022/5/5,2,0.001059899,-0.006161438,1992.54,0.8,0,13.42,-10.87,2.55,1.75,3723.8
2022/5/6,0,-0.006161438,-0.006161438,0,0,0,0,33.02,33.02,33.02,3756.82
2022/5/7,0,-0.006161438,-0.006161438,0,0,0,0,-2.69,-2.69,-2.69,3754.13
2022/5/8,0,-0.006161438,-0.006161438,0,0,0,0,108.48,108.48,108.48,3862.61
2022/5/9,0,-0.006161438,-0.006161438,0,0,0,0,82.37,82.37,82.37,3944.98
2022/5/10,0,-0.006161438,-0.006161438,0,0,0,0,12.56,12.56,12.56,3957.54
2022/5/11,0,-0.006161438,-0.006161438,0,0,0,0,59.6,59.6,59.6,4017.14
2022/5/12,0,-0.006161438,-0.006161438,0,0,0,0,183.44,183.44,183.44,4200.58
2022/5/13,0,-0.006161438,-0.006161438,0,0,0,0,-77.15,-77.15,-77.15,4123.43
2022/5/14,0,-0.006161438,-0.006161438,0,0,0,0,79.74,79.74,79.74,4203.17
2022/5/15,2,-0.006161438,0.003778475,2014.84,0.81,0,34.31,-60.93,-26.62,-27.42,4175.75
2022/5/16,0,0.003778475,0.003778475,0,0,0,0,-18.03,-18.03,-18.03,4157.72
2022/5/17,0,0.003778475,0.003778475,0,0,0,0,17.37,17.37,17.37,4175.09
2022/5/18,2,0.003778475,-0.006305423,1988.3,0.8,0,17.04,-39.65,-22.61,-23.4,4151.69
2022/5/19,2,-0.006305423,0.003593411,2001.72,0.8,0,0.33,-42.66,-42.33,-43.13,4108.56
2022/5/20,0,0.003593411,0.003593411,0,0,0,0,-22.54,-22.54,-22.54,4086.02
2022/5/21,0,0.003593411,0.003593411,0,0,0,0,7,7,7,4093.02
2022/5/22,0,0.003593411,0.003593411,0,0,0,0,8.69,8.69,8.69,4101.71
2022/5/23,0,0.003593411,0.003593411,0,0,0,0,21.88,21.88,21.88,4123.59
2022/5/24,2,0.003593411,-0.006331212,1990.99,0.8,0,44.23,-36.94,7.29,6.5,4130.09
2022/5/25,0,-0.006331212,-0.006331212,0,0,0,0,-1.1,-1.1,-1.1,4128.99
2022/5/26,0,-0.006331212,-0.006331212,0,0,0,0,64.81,64.81,64.81,4193.8
2022/5/27,0,-0.006331212,-0.006331212,0,0,0,0,61.62,61.62,61.62,4255.42
2022/5/28,0,-0.006331212,-0.006331212,0,0,0,0,-19.36,-19.36,-19.36,4236.06
2022/5/29,0,-0.006331212,-0.006331212,0,0,0,0,-1.48,-1.48,-1.48,4234.58
2022/5/30,2,-0.006331212,0.004651523,2005.55,0.8,0,94.03,-72.95,21.08,20.28,4254.86
2022/5/31,0,0.004651523,0.004651523,0,0,0,0,35.43,35.43,35.43,4290.29
2022/6/1,2,0.004651523,-0.005750245,1998.14,0.8,0,42.29,-50.04,-7.74,-8.54,4281.75
2022/6/2,0,-0.005750245,-0.005750245,0,0,0,0,37.2,37.2,37.2,4318.95
2022/6/3,0,-0.005750245,-0.005750245,0,0,0,0,30.53,30.53,30.53,4349.48
2022/6/4,0,-0.005750245,-0.005750245,0,0,0,0,-8.77,-8.77,-8.77,4340.71
2022/6/5,2,-0.005750245,0.005413709,2008.43,0.8,0,12.84,-18.84,-6.01,-6.81,4333.9
2022/6/6,0,0.005413709,0.005413709,0,0,0,0,40.81,40.81,40.81,4374.71
2022/6/7,2,0.005413709,-0.00557651,1990.33,0.8,0,33.3,-56.96,-23.66,-24.45,4350.26
2022/6/8,2,-0.00557651,0.005269477,2003.37,0.8,0,-35.48,-18.79,-54.27,-55.07,4295.19
2022/6/9,0,0.005269477,0.005269477,0,0,0,0,-8.47,-8.47,-8.47,4286.72
2022/6/10,2,0.005269477,-0.006011729,1986.67,0.79,0,39.85,-38.26,1.58,0.79,4287.51
2022/6/11,0,-0.006011729,-0.006011729,0,0,0,0,125.55,125.55,125.55,4413.06
2022/6/12,0,-0.006011729,-0.006011729,0,0,0,0,-5.01,-5.01,-5.01,4408.05
2022/6/13,0,-0.006011729,-0.006011729,0,0,0,0,177.98,177.98,177.98,4586.03
2022/6/14,0,-0.006011729,-0.006011729,0,0,0,0,-12.54,-12.54,-12.54,4573.49
2022/6/15,0,-0.006011729,-0.006011729,0,0,0,0,78.42,78.42,78.42,4651.91
2022/6/16,2,-0.006011729,0.010880591,2064.34,0.83,0,-183.05,3.53,-179.52,-180.34,4471.57
2022/6/17,0,0.010880591,0.010880591,0,0,0,0,-32.11,-32.11,-32.11,4439.46
2022/6/18,2,0.010880591,-0.007952688,1946.44,0.78,0,83.75,-103.53,-19.78,-20.56,4418.9
2022/6/19,2,-0.007952688,0.011831858,2058.09,0.82,0,60.96,-65.23,-4.27,-5.09,4413.81
2022/6/20,0,0.011831858,0.011831858,0,0,0,0,74.17,74.17,74.17,4487.98
2022/6/21,0,0.011831858,0.011831858,0,0,0,0,40.28,40.28,40.28,4528.26
2022/6/22,2,0.011831858,-0.006260649,1991.61,0.8,0,47.55,-110.37,-62.82,-63.62,4464.64
2022/6/23,2,-0.006260649,0.011778171,2017.12,0.81,0,-44.57,-11.89,-56.46,-57.27,4407.37
2022/6/24,0,0.011778171,0.011778171,0,0,0,0,122.33,122.33,122.33,4529.7
2022/6/25,0,0.011778171,0.011778171,0,0,0,0,-16.4,-16.4,-16.4,4513.3
2022/6/26,0,0.011778171,0.011778171,0,0,0,0,46.09,46.09,46.09,4559.39
2022/6/27,0,0.011778171,0.011778171,0,0,0,0,-42.33,-42.33,-42.33,4517.06
2022/6/28,0,0.011778171,0.011778171,0,0,0,0,-3.97,-3.97,-3.97,4513.09
2022/6/29,2,0.011778171,-0.005793279,1995.17,0.8,0,38.18,-81.89,-43.71,-44.51,4468.58
2022/6/30,0,-0.005793279,-0.005793279,0,0,0,0,47.6,47.6,47.6,4516.18
2022/7/1,2,-0.005793279,0.013227349,2059.25,0.82,0,-50.33,-14.26,-64.59,-65.41,4450.77
2022/7/2,0,0.013227349,0.013227349,0,0,0,0,-5.32,-5.32,-5.32,4445.45
2022/7/3,0,0.013227349,0.013227349,0,0,0,0,-3,-3,-3,4442.45
2022/7/4,0,0.013227349,0.013227349,0,0,0,0,81.35,81.35,81.35,4523.8
2022/7/5,0,0.013227349,0.013227349,0,0,0,0,-25.12,-25.12,-25.12,4498.68
2022/7/6,0,0.013227349,0.013227349,0,0,0,0,53.5,53.5,53.5,4552.18
2022/7/7,0,0.013227349,0.013227349,0,0,0,0,114.95,114.95,114.95,4667.13
2022/7/8,0,0.013227349,0.013227349,0,0,0,0,20.17,20.17,20.17,4687.3
2022/7/9,0,0.013227349,0.013227349,0,0,0,0,-26.45,-26.45,-26.45,4660.85
2022/7/10,2,0.013227349,-0.003450436,1975.65,0.79,0,35.81,-68.61,-32.8,-33.59,4627.26
2022/7/11,0,-0.003450436,-0.003450436,0,0,0,0,6.9,6.9,6.9,4634.16
2022/7/12,0,-0.003450436,-0.003450436,0,0,0,0,23.32,23.32,23.32,4657.48
2022/7/13,0,-0.003450436,-0.003450436,0,0,0,0,5.49,5.49,5.49,4662.97
2022/7/14,2,-0.003450436,0.014982743,2026.95,0.81,0,75.3,-27.89,47.41,46.6,4709.57
2022/7/15,0,0.014982743,0.014982743,0,0,0,0,121.5,121.5,121.5,4831.07
2022/7/16,0,0.014982743,0.014982743,0,0,0,0,78.81,78.81,78.81,4909.88
2022/7/17,0,0.014982743,0.014982743,0,0,0,0,115.13,115.13,115.13,5025.01
2022/7/18,0,0.014982743,0.014982743,0,0,0,0,253.19,253.19,253.19,5278.2
2022/7/19,0,0.014982743,0.014982743,0,0,0,0,29.05,29.05,29.05,5307.25
2022/7/20,0,0.014982743,0.014982743,0,0,0,0,84.58,84.58,84.58,5391.83
2022/7/21,4,0.014982743,-0.011170238,3993.85,1.6,0,44.2,-128.28,-84.09,-85.68,5306.15
2022/7/22,2,-0.011170238,0.001683315,2010.32,0.8,0,12.96,-71.37,-58.41,-59.21,5246.94
2022/7/23,0,0.001683315,0.001683315,0,0,0,0,-8.58,-8.58,-8.58,5238.36
2022/7/24,0,0.001683315,0.001683315,0,0,0,0,15.05,15.05,15.05,5253.41
2022/7/25,2,0.001683315,-0.011387128,1993.07,0.8,0,-0.6,-14.69,-15.29,-16.09,5237.32
2022/7/26,0,-0.011387128,-0.011387128,0,0,0,0,178.76,178.76,178.76,5416.08
2022/7/27,2,-0.011387128,0.002569606,2008.25,0.8,0,69.21,-136.82,-67.6,-68.41,5347.67
2022/7/28,0,0.002569606,0.002569606,0,0,0,0,61.62,61.62,61.62,5409.29
2022/7/29,0,0.002569606,0.002569606,0,0,0,0,-1.75,-1.75,-1.75,5407.54
2022/7/30,0,0.002569606,0.002569606,0,0,0,0,3.75,3.75,3.75,5411.29
2022/7/31,2,0.002569606,-0.009350979,1998.55,0.8,0,-41.22,-6.41,-47.63,-48.43,5362.86
2022/8/1,3,-0.009350979,-0.003805209,3002.45,1.2,0,-75.93,36.65,-39.29,-40.49,5322.37
2022/8/2,0,-0.003805209,-0.003805209,0,0,0,0,16.39,16.39,16.39,5338.76
2022/8/3,2,-0.003805209,0.008152151,2002.85,0.8,0,-23.66,-10.02,-33.68,-34.48,5304.28
2022/8/4,2,0.008152151,-0.004312558,1990.3,0.8,0,-22.82,-32.72,-55.55,-56.34,5247.94
2022/8/5,2,-0.004312558,0.007862519,2002.86,0.8,0,29.95,-23.54,6.41,5.61,5253.55
2022/8/6,0,0.007862519,0.007862519,0,0,0,0,35.74,35.74,35.74,5289.29
2022/8/7,0,0.007862519,0.007862519,0,0,0,0,-13.33,-13.33,-13.33,5275.96
2022/8/8,0,0.007862519,0.007862519,0,0,0,0,60.12,60.12,60.12,5336.08
2022/8/9,2,0.007862519,-0.003877533,1991.7,0.8,0,14.93,-71.42,-56.48,-57.28,5278.8
2022/8/10,2,-0.003877533,0.007831315,2034.05,0.81,0,116.68,-59.35,57.33,56.52,5335.32
2022/8/11,0,0.007831315,0.007831315,0,0,0,0,41.03,41.03,41.03,5376.35
2022/8/12,0,0.007831315,0.007831315,0,0,0,0,5.77,5.77,5.77,5382.12
2022/8/13,0,0.007831315,0.007831315,0,0,0,0,70.79,70.79,70.79,5452.91
2022/8/14,0,0.007831315,0.007831315,0,0,0,0,-2.91,-2.91,-2.91,5450
2022/8/15,4,0.007831315,-0.002569568,3994.77,1.6,0,-1.58,-52.41,-53.98,-55.58,5394.42
2022/8/16,0,-0.002569568,-0.002569568,0,0,0,0,7.64,7.64,7.64,5402.06
2022/8/17,4,-0.002569568,-0.002988867,4004.27,1.6,0,-82.7,14.48,-68.21,-69.82,5332.24
2022/8/18,0,-0.002988867,-0.002988867,0,0,0,0,-12.47,-12.47,-12.47,5319.77
2022/8/19,0,-0.002988867,-0.002988867,0,0,0,0,52.27,52.27,52.27,5372.04
2022/8/20,0,-0.002988867,-0.002988867,0,0,0,0,18.86,18.86,18.86,5390.9
2022/8/21,0,-0.002988867,-0.002988867,0,0,0,0,4.09,4.09,4.09,5394.99
2022/8/22,0,-0.002988867,-0.002988867,0,0,0,0,9.42,9.42,9.42,5404.41
2022/8/23,2,-0.002988867,0.00925051,2003.64,0.8,0,3.07,-15.18,-12.11,-12.91,5391.5
2022/8/24,0,0.00925051,0.00925051,0,0,0,0,39.99,39.99,39.99,5431.49
2022/8/25,0,0.00925051,0.00925051,0,0,0,0,16.35,16.35,16.35,5447.84
2022/8/26,2,0.00925051,-0.002799715,1997.01,0.8,0,77.94,-99.8,-21.86,-22.66,5425.18
2022/8/27,0,-0.002799715,-0.002799715,0,0,0,0,34.58,34.58,34.58,5459.76
2022/8/28,0,-0.002799715,-0.002799715,0,0,0,0,-4.68,-4.68,-4.68,5455.08
2022/8/29,2,-0.002799715,0.01052438,2015.16,0.81,0,11.14,-9.8,1.34,0.53,5455.61
2022/8/30,0,0.01052438,0.01052438,0,0,0,0,3.17,3.17,3.17,5458.78
2022/8/31,0,0.01052438,0.01052438,0,0,0,0,37.5,37.5,37.5,5496.28
2022/9/1,0,0.01052438,0.01052438,0,0,0,0,-25.36,-25.36,-25.36,5470.92
2022/9/2,0,0.01052438,0.01052438,0,0,0,0,105.2,105.2,105.2,5576.12
2022/9/3,2,0.01052438,-0.002276767,1994.73,0.8,0,13.4,-92.1,-78.7,-79.49,5496.63
2022/9/4,0,-0.002276767,-0.002276767,0,0,0,0,-2.7,-2.7,-2.7,5493.93
2022/9/5,2,-0.002276767,0.010443857,2009.13,0.8,0,25.7,-9.11,16.59,15.78,5509.71
2022/9/6,0,0.010443857,0.010443857,0,0,0,0,72.13,72.13,72.13,5581.84
2022/9/7,2,0.010443857,-0.002001694,1993.55,0.8,0,73.34,-131.38,-58.04,-58.84,5523
2022/9/8,2,-0.002001694,0.010415653,2009.16,0.8,0,13.13,-17.16,-4.03,-4.84,5518.16
2022/9/9,0,0.010415653,0.010415653,0,0,0,0,93.35,93.35,93.35,5611.51
2022/9/10,0,0.010415653,0.010415653,0,0,0,0,-3.87,-3.87,-3.87,5607.64
2022/9/11,0,0.010415653,0.010415653,0,0,0,0,55.06,55.06,55.06,5662.7
2022/9/12,2,0.010415653,-0.001016969,1965,0.79,0,15.86,-65.06,-49.2,-49.99,5612.71
2022/9/13,4,-0.001016969,-0.001190384,3929.8,1.57,0,-107.02,11.45,-95.57,-97.14,5515.57
2022/9/14,0,-0.001190384,-0.001190384,0,0,0,0,-0.05,-0.05,-0.05,5515.52
2022/9/15,4,-0.001190384,-0.001778379,3996.88,1.6,0,-100.32,12.03,-88.29,-89.89,5425.63
2022/9/16,0,-0.001778379,-0.001778379,0,0,0,0,7.13,7.13,7.13,5432.76
2022/9/17,0,-0.001778379,-0.001778379,0,0,0,0,1.48,1.48,1.48,5434.24
2022/9/18,4,-0.001778379,-0.002191057,4000.8,1.6,0,-72.84,4.76,-68.08,-69.68,5364.56
2022/9/19,0,-0.002191057,-0.002191057,0,0,0,0,16.55,16.55,16.55,5381.11
2022/9/20,0,-0.002191057,-0.002191057,0,0,0,0,-7.77,-7.77,-7.77,5373.34
2022/9/21,0,-0.002191057,-0.002191057,0,0,0,0,7.5,7.5,7.5,5380.84
2022/9/22,4,-0.002191057,-0.002226096,3947.61,1.58,0,-106.97,15.73,-91.24,-92.82,5288.02
2022/9/23,2,-0.002226096,0.012613672,2005.3,0.8,0,-86.25,-5.05,-91.3,-92.1,5195.92
2022/9/24,0,0.012613672,0.012613672,0,0,0,0,58.38,58.38,58.38,5254.3
2022/9/25,0,0.012613672,0.012613672,0,0,0,0,-37.19,-37.19,-37.19,5217.11
2022/9/26,3,0.012613672,0.004572161,2991.83,1.2,0,-75.02,18.04,-56.98,-58.18,5158.93
2022/9/27,0,0.004572161,0.004572161,0,0,0,0,18.51,18.51,18.51,5177.44
2022/9/28,2,0.004572161,-0.010619289,1991.92,0.8,0,-30.44,-15.32,-45.76,-46.56,5130.88
2022/9/29,0,-0.010619289,-0.010619289,0,0,0,0,5.18,5.18,5.18,5136.06
2022/9/30,2,-0.010619289,0.004220038,2008.92,0.8,0,-4.7,-25.74,-30.45,-31.25,5104.81
2022/10/1,0,0.004220038,0.004220038,0,0,0,0,-12.05,-12.05,-12.05,5092.76
2022/10/2,2,0.004220038,-0.011122209,1985.87,0.79,0,2.3,-12.31,-10.01,-10.8,5081.96
2022/10/3,4,-0.011122209,0.004114954,4008.92,1.6,0,-15.96,-28.15,-44.11,-45.71,5036.25
2022/10/4,0,0.004114954,0.004114954,0,0,0,0,14.49,14.49,14.49,5050.74
2022/10/5,2,0.004114954,-0.011005518,1994.24,0.8,0,-16.51,-9.71,-26.22,-27.02,5023.72
2022/10/6,2,-0.011005518,0.003828416,2005.12,0.8,0,13.35,-34,-20.65,-21.45,5002.27
2022/10/7,2,0.003828416,-0.010935981,1958.76,0.78,0,-10.03,-10.43,-20.45,-21.24,4981.03
2022/10/8,0,-0.010935981,-0.010935981,0,0,0,0,10.6,10.6,10.6,4991.63
2022/10/9,0,-0.010935981,-0.010935981,0,0,0,0,-2.07,-2.07,-2.07,4989.56
2022/10/10,3,-0.010935981,-0.0035913,3000.16,1.2,0,-42.64,19.52,-23.12,-24.32,4965.24
2022/10/11,0,-0.0035913,-0.0035913,0,0,0,0,5.39,5.39,5.39,4970.63
2022/10/12,0,-0.0035913,-0.0035913,0,0,0,0,-2.11,-2.11,-2.11,4968.52
2022/10/13,0,-0.0035913,-0.0035913,0,0,0,0,15.25,15.25,15.25,4983.77
2022/10/14,2,-0.0035913,0.011744594,2004.11,0.8,0,4.54,-19.23,-14.69,-15.49,4968.28
2022/10/15,0,0.011744594,0.011744594,0,0,0,0,-28.63,-28.63,-28.63,4939.65
2022/10/16,2,0.011744594,-0.004032009,1993.15,0.8,0,-34.93,0.13,-34.8,-35.6,4904.05
2022/10/17,2,-0.004032009,0.011492325,2012.92,0.81,0,49.54,-17.35,32.19,31.38,4935.43
2022/10/18,0,0.011492325,0.011492325,0,0,0,0,-24.98,-24.98,-24.98,4910.45
2022/10/19,0,0.011492325,0.011492325,0,0,0,0,-3.14,-3.14,-3.14,4907.31
2022/10/20,2,0.011492325,-0.004037916,1992.75,0.8,0,-24.69,-5.77,-30.46,-31.26,4876.05
2022/10/21,0,-0.004037916,-0.004037916,0,0,0,0,0.83,0.83,0.83,4876.88
2022/10/22,2,-0.004037916,0.011240223,2012.8,0.81,0,-2.84,-7.51,-10.35,-11.15,4865.73
2022/10/23,2,0.011240223,-0.004056496,1989.63,0.8,0,-19.18,-2.64,-21.82,-22.62,4843.11
2022/10/24,2,-0.004056496,0.011123885,2006.76,0.8,0,28.69,-11.2,17.49,16.69,4859.8
2022/10/25,0,0.011123885,0.011123885,0,0,0,0,74.17,74.17,74.17,4933.97
2022/10/26,0,0.011123885,0.011123885,0,0,0,0,177.35,177.35,177.35,5111.32
2022/10/27,0,0.011123885,0.011123885,0,0,0,0,-25.87,-25.87,-25.87,5085.45
2022/10/28,2,0.011123885,-0.00208066,1986.68,0.79,0,-43.18,-7.17,-50.35,-51.15,5034.3
2022/10/29,2,-0.00208066,0.010679895,2007.69,0.8,0,74.61,-19.68,54.93,54.13,5088.43
2022/10/30,0,0.010679895,0.010679895,0,0,0,0,-48.29,-48.29,-48.29,5040.14
2022/10/31,0,0.010679895,0.010679895,0,0,0,0,-19.25,-19.25,-19.25,5020.89
2022/11/1,0,0.010679895,0.010679895,0,0,0,0,5.22,5.22,5.22,5026.11
2022/11/2,2,0.010679895,-0.002185151,1974.93,0.79,0,-29,-16.91,-45.9,-46.69,4979.42
2022/11/3,4,-0.002185151,-0.002582382,4009.36,1.6,0,-87.98,3.44,-84.53,-86.14,4893.28
2022/11/4,2,-0.002582382,0.010035994,2006.95,0.8,0,43.21,-21.39,21.81,21.01,4914.29
2022/11/5,0,0.010035994,0.010035994,0,0,0,0,10.56,10.56,10.56,4924.85
2022/11/6,0,0.010035994,0.010035994,0,0,0,0,-12.7,-12.7,-12.7,4912.15
2022/11/7,2,0.010035994,-0.002429492,1996.17,0.8,0,12.32,-31.24,-18.93,-19.72,4892.43
2022/11/8,0,-0.002429492,-0.002429492,0,0,0,0,31.54,31.54,31.54,4923.97
2022/11/9,4,-0.002429492,-0.003999798,3996.79,1.6,0,-213.56,72.92,-140.64,-142.24,4781.73
2022/11/10,2,-0.003999798,0.011012962,2012.58,0.81,0,-29.03,-63.89,-92.93,-93.73,4688
2022/11/11,0,0.011012962,0.011012962,0,0,0,0,-67.99,-67.99,-67.99,4620.01
2022/11/12,0,0.011012962,0.011012962,0,0,0,0,16.28,16.28,16.28,4636.29
2022/11/13,2,0.011012962,-0.00509788,1992.28,0.8,0,9.09,-47.7,-38.61,-39.41,4596.88
2022/11/14,2,-0.00509788,0.010849048,2005.1,0.8,0,-20.6,-6.87,-27.47,-28.27,4568.61
2022/11/15,0,0.010849048,0.010849048,0,0,0,0,20.63,20.63,20.63,4589.24
2022/11/16,2,0.010849048,-0.005468025,1979.36,0.79,0,34.85,-77.85,-43,-43.79,4545.45
2022/11/17,2,-0.005468025,0.01093927,2013.29,0.81,0,-57.67,-0.12,-57.79,-58.6,4486.85
2022/11/18,0,0.01093927,0.01093927,0,0,0,0,20.39,20.39,20.39,4507.24
2022/11/19,0,0.01093927,0.01093927,0,0,0,0,-1.51,-1.51,-1.51,4505.73
2022/11/20,2,0.01093927,-0.005689981,1992.18,0.8,0,35.62,-35.66,-0.04,-0.84,4504.89
2022/11/21,0,-0.005689981,-0.005689981,0,0,0,0,26.62,26.62,26.62,4531.51
2022/11/22,0,-0.005689981,-0.005689981,0,0,0,0,-2.83,-2.83,-2.83,4528.68
2022/11/23,2,-0.005689981,0.011755328,2029.52,0.81,0,-4.81,-14.69,-19.51,-20.32,4508.36
2022/11/24,0,0.011755328,0.011755328,0,0,0,0,40.05,40.05,40.05,4548.41
2022/11/25,0,0.011755328,0.011755328,0,0,0,0,-6.45,-6.45,-6.45,4541.96
2022/11/26,0,0.011755328,0.011755328,0,0,0,0,24.8,24.8,24.8,4566.76
2022/11/27,0,0.011755328,0.011755328,0,0,0,0,8.53,8.53,8.53,4575.29
2022/11/28,2,0.011755328,-0.004884161,1998.14,0.8,0,62.8,-64,-1.2,-2,4573.29
2022/11/29,2,-0.004884161,0.011958654,2004.31,0.8,0,30.7,-22.05,8.66,7.86,4581.15
2022/11/30,0,0.011958654,0.011958654,0,0,0,0,70.04,70.04,70.04,4651.19
2022/12/1,0,0.011958654,0.011958654,0,0,0,0,5.19,5.19,5.19,4656.38
2022/12/2,0,0.011958654,0.011958654,0,0,0,0,8.63,8.63,8.63,4665.01
2022/12/3,2,0.011958654,-0.00381459,1985.36,0.79,0,-18.61,-9.42,-28.04,-28.83,4636.18
2022/12/4,0,-0.00381459,-0.00381459,0,0,0,0,4.22,4.22,4.22,4640.4
2022/12/5,2,-0.00381459,0.011933689,2005.95,0.8,0,-12.77,-2.37,-15.14,-15.94,4624.46
2022/12/6,0,0.011933689,0.011933689,0,0,0,0,-14.15,-14.15,-14.15,4610.31
2022/12/7,2,0.011933689,-0.004129923,1985.88,0.79,0,4.93,-24.58,-19.65,-20.45,4589.86
2022/12/8,0,-0.004129923,-0.004129923,0,0,0,0,-6.56,-6.56,-6.56,4583.3
2022/12/9,2,-0.004129923,0.01175507,2005.42,0.8,0,23.24,-11.57,11.67,10.87,4594.17
2022/12/10,0,0.01175507,0.01175507,0,0,0,0,0.55,0.55,0.55,4594.72
2022/12/11,2,0.01175507,-0.004042344,1994.53,0.8,0,-16.46,-5.37,-21.83,-22.63,4572.09
2022/12/12,4,-0.004042344,-0.004281692,4001.78,1.6,0,-36.17,9.9,-26.27,-27.87,4544.22
2022/12/13,2,-0.004281692,0.01151435,2001.48,0.8,0,89.91,-32.32,57.59,56.79,4601.01
2022/12/14,0,0.01151435,0.01151435,0,0,0,0,16.47,16.47,16.47,4617.48
2022/12/15,2,0.01151435,-0.003340629,1952.45,0.78,0,65.9,-78.67,-12.77,-13.55,4603.93
2022/12/16,0,-0.003340629,-0.003340629,0,0,0,0,22.34,22.34,22.34,4626.27
2022/12/17,0,-0.003340629,-0.003340629,0,0,0,0,7.9,7.9,7.9,4634.17
2022/12/18,0,-0.003340629,-0.003340629,0,0,0,0,2.02,2.02,2.02,4636.19
2022/12/19,2,-0.003340629,0.01356097,2000.83,0.8,0,-8.1,-1.87,-9.97,-10.77,4625.42
2022/12/20,3,0.01356097,0.004898691,2991.9,1.2,0,-63.08,50.75,-12.33,-13.53,4611.89
2022/12/21,0,0.004898691,0.004898691,0,0,0,0,-0.59,-0.59,-0.59,4611.3
2022/12/22,2,0.004898691,-0.011690422,1992.15,0.8,0,24.44,-14.25,10.19,9.39,4620.69
2022/12/23,2,-0.011690422,0.005000864,2005.83,0.8,0,27.94,-37.77,-9.83,-10.63,4610.06
2022/12/24,0,0.005000864,0.005000864,0,0,0,0,0.07,0.07,0.07,4610.13
2022/12/25,2,0.005000864,-0.011434475,1994.95,0.8,0,5.75,-4.14,1.61,0.81,4610.94
2022/12/26,0,-0.011434475,-0.011434475,0,0,0,0,-4.94,-4.94,-4.94,4606
2022/12/27,2,-0.011434475,0.004862522,2002.02,0.8,0,-28.96,4.52,-24.44,-25.24,4580.76
2022/12/28,2,0.004862522,-0.011788188,1984.93,0.79,0,5.58,-10.67,-5.09,-5.88,4574.88
2022/12/29,2,-0.011788188,0.004881674,2002.58,0.8,0,-0.95,-14.15,-15.1,-15.9,4558.98
2022/12/30,2,0.004881674,-0.011948668,1990.14,0.8,0,-20.77,-2.9,-23.67,-24.46,4534.52
2022/12/31,2,-0.011948668,0.004675468,2002.53,0.8,0,-3.34,-9.28,-12.63,-13.43,4521.09
2023/1/1,2,0.004675468,-0.012102774,1998.88,0.8,0,-8.67,-2.83,-11.51,-12.31,4508.78
2023/1/2,2,-0.012102774,0.00454461,2002,0.8,0,26.49,-26.6,-0.12,-0.92,4507.86
2023/1/3,0,0.00454461,0.00454461,0,0,0,0,-3.23,-3.23,-3.23,4504.63
2023/1/4,0,0.00454461,0.00454461,0,0,0,0,20.22,20.22,20.22,4524.85
2023/1/5,0,0.00454461,0.00454461,0,0,0,0,-3.26,-3.26,-3.26,4521.59
2023/1/6,0,0.00454461,0.00454461,0,0,0,0,6.25,6.25,6.25,4527.84
2023/1/7,0,0.00454461,0.00454461,0,0,0,0,0.92,0.92,0.92,4528.76
2023/1/8,0,0.00454461,0.00454461,0,0,0,0,4.32,4.32,4.32,4533.08
2023/1/9,4,0.00454461,0.0043279,4001.61,1.6,0,-34.93,27.97,-6.95,-8.55,4524.53
2023/1/10,0,0.0043279,0.0043279,0,0,0,0,-0.72,-0.72,-0.72,4523.81
2023/1/11,0,0.0043279,0.0043279,0,0,0,0,-4.94,-4.94,-4.94,4518.87
2023/1/12,0,0.0043279,0.0043279,0,0,0,0,27.34,27.34,27.34,4546.21
2023/1/13,0,0.0043279,0.0043279,0,0,0,0,15.42,15.42,15.42,4561.63
